,Name,rel_date,orig_price,discounted_price,discount%
11508,The Long Dark,09-22-2014,19.99,9.99,50.03
11509,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11510,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11511,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11512,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11513,War Thunder,08-15-2013,0.0,0.0,0.0
11514,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11515,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11516,Earthfall,04-26-2017,29.99,29.99,0.0
11517,Space Engineers,10-23-2013,24.99,24.99,0.0
11518,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11519,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11520,Dota 2,07-9-2013,0.0,0.0,0.0
11521,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11522,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11523,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11524,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11525,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11526,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11527,Street Fighter V,02-15-2016,39.99,39.99,0.0
11528,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11529,Path of Exile,10-23-2013,0.0,0.0,0.0
11530,Star Trek Online,01-31-2012,0.0,0.0,0.0
11531,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11532,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11533,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11534,Stellaris,05-9-2016,39.99,39.99,0.0
11535,Stardew Valley,02-26-2016,14.99,14.99,0.0
11536,RimWorld,07-15-2016,29.99,29.99,0.0
11537,Portal Knights,02-25-2016,14.99,11.24,25.02
11538,Factorio,02-25-2016,20.0,20.0,0.0
11539,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11540,TERA,05-5-2015,0.0,0.0,0.0
11541,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11542,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11543,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11544,Everything,04-21-2017,14.99,11.99,20.01
11545,LEGO Batman,10-10-2008,19.99,4.99,75.04
11546,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11547,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11548,Silence,11-15-2016,29.99,14.99,50.02
11549,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11550,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11551,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11552,Outlast 2,04-24-2017,29.99,29.99,0.0
11553,SMITE,09-8-2015,0.0,0.0,0.0
11554,Rocket League,07-6-2015,19.99,19.99,0.0
11555,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11556,Warframe,03-25-2013,0.0,0.0,0.0
11557,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11558,The Long Dark,09-22-2014,19.99,9.99,50.03
11559,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11560,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11561,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11562,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11563,War Thunder,08-15-2013,0.0,0.0,0.0
11564,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11565,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11566,Earthfall,04-26-2017,29.99,29.99,0.0
11567,Space Engineers,10-23-2013,24.99,24.99,0.0
11568,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11569,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11570,Dota 2,07-9-2013,0.0,0.0,0.0
11571,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11572,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11573,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11574,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11575,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11576,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11577,Street Fighter V,02-15-2016,39.99,39.99,0.0
11578,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11579,Path of Exile,10-23-2013,0.0,0.0,0.0
11580,Star Trek Online,01-31-2012,0.0,0.0,0.0
11581,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11582,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11583,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11584,Stellaris,05-9-2016,39.99,39.99,0.0
11585,Stardew Valley,02-26-2016,14.99,14.99,0.0
11586,RimWorld,07-15-2016,29.99,29.99,0.0
11587,Portal Knights,02-25-2016,14.99,11.24,25.02
11588,Factorio,02-25-2016,20.0,20.0,0.0
11589,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11590,TERA,05-5-2015,0.0,0.0,0.0
11591,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11592,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11593,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11594,Everything,04-21-2017,14.99,11.99,20.01
11595,LEGO Batman,10-10-2008,19.99,4.99,75.04
11596,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11597,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11598,Silence,11-15-2016,29.99,14.99,50.02
11599,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11600,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11601,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11602,Outlast 2,04-24-2017,29.99,29.99,0.0
11603,SMITE,09-8-2015,0.0,0.0,0.0
11604,Rocket League,07-6-2015,19.99,19.99,0.0
11605,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11606,Warframe,03-25-2013,0.0,0.0,0.0
11607,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11608,The Long Dark,09-22-2014,19.99,9.99,50.03
11609,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11610,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11611,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11612,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11613,War Thunder,08-15-2013,0.0,0.0,0.0
11614,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11615,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11616,Earthfall,04-26-2017,29.99,29.99,0.0
11617,Space Engineers,10-23-2013,24.99,24.99,0.0
11618,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11619,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11620,Dota 2,07-9-2013,0.0,0.0,0.0
11621,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11622,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11623,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11624,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11625,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11626,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11627,Street Fighter V,02-15-2016,39.99,39.99,0.0
11628,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11629,Path of Exile,10-23-2013,0.0,0.0,0.0
11630,Star Trek Online,01-31-2012,0.0,0.0,0.0
11631,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11632,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11633,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11634,Stellaris,05-9-2016,39.99,39.99,0.0
11635,Stardew Valley,02-26-2016,14.99,14.99,0.0
11636,RimWorld,07-15-2016,29.99,29.99,0.0
11637,Portal Knights,02-25-2016,14.99,11.24,25.02
11638,Factorio,02-25-2016,20.0,20.0,0.0
11639,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11640,TERA,05-5-2015,0.0,0.0,0.0
11641,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11642,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11643,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11644,Everything,04-21-2017,14.99,11.99,20.01
11645,LEGO Batman,10-10-2008,19.99,4.99,75.04
11646,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11647,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11648,Silence,11-15-2016,29.99,14.99,50.02
11649,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11650,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11651,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11652,Outlast 2,04-24-2017,29.99,29.99,0.0
11653,SMITE,09-8-2015,0.0,0.0,0.0
11654,Rocket League,07-6-2015,19.99,19.99,0.0
11655,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11656,Warframe,03-25-2013,0.0,0.0,0.0
11657,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11658,The Long Dark,09-22-2014,19.99,9.99,50.03
11659,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11660,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11661,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11662,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11663,War Thunder,08-15-2013,0.0,0.0,0.0
11664,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11665,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11666,Earthfall,04-26-2017,29.99,29.99,0.0
11667,Space Engineers,10-23-2013,24.99,24.99,0.0
11668,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11669,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11670,Dota 2,07-9-2013,0.0,0.0,0.0
11671,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11672,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11673,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11674,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11675,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11676,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11677,Street Fighter V,02-15-2016,39.99,39.99,0.0
11678,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11679,Path of Exile,10-23-2013,0.0,0.0,0.0
11680,Star Trek Online,01-31-2012,0.0,0.0,0.0
11681,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11682,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11683,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11684,Stellaris,05-9-2016,39.99,39.99,0.0
11685,Stardew Valley,02-26-2016,14.99,14.99,0.0
11686,RimWorld,07-15-2016,29.99,29.99,0.0
11687,Portal Knights,02-25-2016,14.99,11.24,25.02
11688,Factorio,02-25-2016,20.0,20.0,0.0
11689,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11690,TERA,05-5-2015,0.0,0.0,0.0
11691,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11692,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11693,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11694,Everything,04-21-2017,14.99,11.99,20.01
11695,LEGO Batman,10-10-2008,19.99,4.99,75.04
11696,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11697,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11698,Silence,11-15-2016,29.99,14.99,50.02
11699,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11700,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11701,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11702,Outlast 2,04-24-2017,29.99,29.99,0.0
11703,SMITE,09-8-2015,0.0,0.0,0.0
11704,Rocket League,07-6-2015,19.99,19.99,0.0
11705,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11706,Warframe,03-25-2013,0.0,0.0,0.0
11707,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11708,The Long Dark,09-22-2014,19.99,9.99,50.03
11709,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11710,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11711,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11712,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11713,War Thunder,08-15-2013,0.0,0.0,0.0
11714,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11715,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11716,Earthfall,04-26-2017,29.99,29.99,0.0
11717,Space Engineers,10-23-2013,24.99,24.99,0.0
11718,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11719,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11720,Dota 2,07-9-2013,0.0,0.0,0.0
11721,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11722,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11723,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11724,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11725,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11726,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11727,Street Fighter V,02-15-2016,39.99,39.99,0.0
11728,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11729,Path of Exile,10-23-2013,0.0,0.0,0.0
11730,Star Trek Online,01-31-2012,0.0,0.0,0.0
11731,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11732,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11733,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11734,Stellaris,05-9-2016,39.99,39.99,0.0
11735,Stardew Valley,02-26-2016,14.99,14.99,0.0
11736,RimWorld,07-15-2016,29.99,29.99,0.0
11737,Portal Knights,02-25-2016,14.99,11.24,25.02
11738,Factorio,02-25-2016,20.0,20.0,0.0
11739,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11740,TERA,05-5-2015,0.0,0.0,0.0
11741,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11742,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11743,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11744,Everything,04-21-2017,14.99,11.99,20.01
11745,LEGO Batman,10-10-2008,19.99,4.99,75.04
11746,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11747,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11748,Silence,11-15-2016,29.99,14.99,50.02
11749,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11750,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11751,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11752,Outlast 2,04-24-2017,29.99,29.99,0.0
11753,SMITE,09-8-2015,0.0,0.0,0.0
11754,Rocket League,07-6-2015,19.99,19.99,0.0
11755,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11756,Warframe,03-25-2013,0.0,0.0,0.0
11757,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11758,The Long Dark,09-22-2014,19.99,9.99,50.03
11759,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11760,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11761,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11762,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11763,War Thunder,08-15-2013,0.0,0.0,0.0
11764,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11765,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11766,Earthfall,04-26-2017,29.99,29.99,0.0
11767,Space Engineers,10-23-2013,24.99,24.99,0.0
11768,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11769,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11770,Dota 2,07-9-2013,0.0,0.0,0.0
11771,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11772,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11773,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11774,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11775,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11776,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11777,Street Fighter V,02-15-2016,39.99,39.99,0.0
11778,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11779,Path of Exile,10-23-2013,0.0,0.0,0.0
11780,Star Trek Online,01-31-2012,0.0,0.0,0.0
11781,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11782,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11783,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11784,Stellaris,05-9-2016,39.99,39.99,0.0
11785,Stardew Valley,02-26-2016,14.99,14.99,0.0
11786,RimWorld,07-15-2016,29.99,29.99,0.0
11787,Portal Knights,02-25-2016,14.99,11.24,25.02
11788,Factorio,02-25-2016,20.0,20.0,0.0
11789,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11790,TERA,05-5-2015,0.0,0.0,0.0
11791,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11792,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11793,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11794,Everything,04-21-2017,14.99,11.99,20.01
11795,LEGO Batman,10-10-2008,19.99,4.99,75.04
11796,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11797,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11798,Silence,11-15-2016,29.99,14.99,50.02
11799,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11800,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11801,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11802,Outlast 2,04-24-2017,29.99,29.99,0.0
11803,SMITE,09-8-2015,0.0,0.0,0.0
11804,Rocket League,07-6-2015,19.99,19.99,0.0
11805,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11806,Warframe,03-25-2013,0.0,0.0,0.0
11807,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11808,The Long Dark,09-22-2014,19.99,9.99,50.03
11809,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11810,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11811,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11812,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11813,War Thunder,08-15-2013,0.0,0.0,0.0
11814,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11815,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11816,Earthfall,04-26-2017,29.99,29.99,0.0
11817,Space Engineers,10-23-2013,24.99,24.99,0.0
11818,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11819,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11820,Dota 2,07-9-2013,0.0,0.0,0.0
11821,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11822,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11823,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11824,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11825,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11826,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11827,Street Fighter V,02-15-2016,39.99,39.99,0.0
11828,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11829,Path of Exile,10-23-2013,0.0,0.0,0.0
11830,Star Trek Online,01-31-2012,0.0,0.0,0.0
11831,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11832,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11833,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11834,Stellaris,05-9-2016,39.99,39.99,0.0
11835,Stardew Valley,02-26-2016,14.99,14.99,0.0
11836,RimWorld,07-15-2016,29.99,29.99,0.0
11837,Portal Knights,02-25-2016,14.99,11.24,25.02
11838,Factorio,02-25-2016,20.0,20.0,0.0
11839,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11840,TERA,05-5-2015,0.0,0.0,0.0
11841,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11842,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11843,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11844,Everything,04-21-2017,14.99,11.99,20.01
11845,LEGO Batman,10-10-2008,19.99,4.99,75.04
11846,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11847,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11848,Silence,11-15-2016,29.99,14.99,50.02
11849,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11850,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11851,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11852,Outlast 2,04-24-2017,29.99,29.99,0.0
11853,SMITE,09-8-2015,0.0,0.0,0.0
11854,Rocket League,07-6-2015,19.99,19.99,0.0
11855,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11856,Warframe,03-25-2013,0.0,0.0,0.0
11857,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11858,The Long Dark,09-22-2014,19.99,9.99,50.03
11859,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11860,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11861,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11862,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11863,War Thunder,08-15-2013,0.0,0.0,0.0
11864,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11865,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11866,Earthfall,04-26-2017,29.99,29.99,0.0
11867,Space Engineers,10-23-2013,24.99,24.99,0.0
11868,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11869,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11870,Dota 2,07-9-2013,0.0,0.0,0.0
11871,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11872,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
11873,Halo Wars: Definitive Edition,04-20-2017,19.99,19.99,0.0
11874,Batman : Arkham VR,04-25-2017,19.99,19.99,0.0
11875,Tom Clancy's Ghost Recon Wildlands,03-6-2017,59.99,59.99,0.0
11876,Sid Meier’s Civilization VI,10-20-2016,59.99,59.99,0.0
11877,Street Fighter V,02-15-2016,39.99,39.99,0.0
11878,Scanner Sombre,04-26-2017,11.99,9.59,20.02
11879,Path of Exile,10-23-2013,0.0,0.0,0.0
11880,Star Trek Online,01-31-2012,0.0,0.0,0.0
11881,The Witcher 3: Wild Hunt,05-18-2015,39.99,39.99,0.0
11882,Fallout Shelter,03-29-2017,0.0,0.0,0.0
11883,Batman : Arkham Origins,10-25-2013,19.99,4.99,75.04
11884,Stellaris,05-9-2016,39.99,39.99,0.0
11885,Stardew Valley,02-26-2016,14.99,14.99,0.0
11886,RimWorld,07-15-2016,29.99,29.99,0.0
11887,Portal Knights,02-25-2016,14.99,11.24,25.02
11888,Factorio,02-25-2016,20.0,20.0,0.0
11889,What Remains of Edith Finch,04-24-2017,19.99,19.99,0.0
11890,TERA,05-5-2015,0.0,0.0,0.0
11891,Rick and Morty: Virtual Rick-ality,04-20-2017,29.99,29.99,0.0
11892,Ultimate Epic Battle Simulator,04-12-2017,15.99,15.99,0.0
11893,The Elder Scrolls V: Skyrim Special Edition,10-27-2016,39.99,39.99,0.0
11894,Everything,04-21-2017,14.99,11.99,20.01
11895,LEGO Batman,10-10-2008,19.99,4.99,75.04
11896,LEGO Batman 2 DC Super Heroes ,06-22-2012,19.99,4.99,75.04
11897,LEGO Batman 3: Beyond Gotham,11-11-2014,29.99,7.49,75.03
11898,Silence,11-15-2016,29.99,14.99,50.02
11899,DARK SOULS  III,04-11-2016,59.99,59.99,0.0
11900,PLAYERUNKNOWN'S BATTLEGROUNDS,03-23-2017,29.99,29.99,0.0
11901,Counter-Strike: Global Offensive,08-21-2012,14.99,14.99,0.0
11902,Outlast 2,04-24-2017,29.99,29.99,0.0
11903,SMITE,09-8-2015,0.0,0.0,0.0
11904,Rocket League,07-6-2015,19.99,19.99,0.0
11905,BlazBlue Centralfiction,04-25-2017,39.99,35.99,10.0
11906,Warframe,03-25-2013,0.0,0.0,0.0
11907,Batman : Arkham Knight,06-23-2015,19.99,7.99,60.03
11908,The Long Dark,09-22-2014,19.99,9.99,50.03
11909,NieR:Automata ,03-17-2017,59.99,59.99,0.0
11910,H1Z1: King of the Kill,02-17-2016,19.99,19.99,0.0
11911,Team Fortress 2,10-10-2007,0.0,0.0,0.0
11912,Batman: Arkham City - Game of the Year Edition,09-7-2012,19.99,4.99,75.04
11913,War Thunder,08-15-2013,0.0,0.0,0.0
11914,DRAGON QUEST HEROES  II,04-25-2017,59.99,59.99,0.0
11915,FINAL FANTASY XIV: A Realm Reborn ,02-18-2014,19.99,19.99,0.0
11916,Earthfall,04-26-2017,29.99,29.99,0.0
11917,Space Engineers,10-23-2013,24.99,24.99,0.0
11918,Sniper Ghost Warrior 3,04-24-2017,49.99,49.99,0.0
11919,Grand Theft Auto V,04-13-2015,59.99,59.99,0.0
11920,Dota 2,07-9-2013,0.0,0.0,0.0
11921,Tom Clancy's Rainbow Six Siege,12-1-2015,14.99,14.99,0.0
11922,Batman: Arkham Asylum Game of the Year Edition,03-26-2010,19.99,4.99,75.04
